,Value
1991-06-14 06:28:00,57.15
1991-06-18 02:00:00,58.29
1991-06-18 02:00:00,58.66
1991-07-15 03:16:00,63.23
1991-07-15 03:16:00,63.94
1991-07-23 04:15:00,64.25
1991-07-23 04:15:00,64.51
1991-08-06 01:41:00,64.39
1991-08-06 01:41:00,64.97
1991-08-15 02:31:00,65.32
1991-08-15 02:31:00,66.28
1991-08-30 05:42:00,68.75
1991-08-30 05:42:00,68.61
1991-09-03 04:27:00,71.25
1991-09-03 04:27:00,70.24
1991-09-11 01:36:00,69.77
1991-09-11 01:36:00,70.46
1991-09-19 05:59:00,71.27
1991-09-19 05:59:00,69.94
1991-09-30 00:45:00,75.89
1991-09-30 00:45:00,75.71
1991-10-02 04:59:00,76.11
1991-10-02 04:59:00,76.06
1991-10-07 03:34:00,78.28
1991-10-07 03:34:00,80.02
1991-10-17 02:35:00,78.55
1991-10-17 02:35:00,78.24
1991-10-22 01:47:00,79.8
1991-10-22 01:47:00,80.18
1991-11-04 01:16:00,71.97
1991-11-20 02:46:00,75.02
1991-11-20 02:46:00,73.1
1991-11-29 00:17:00,73.71
1991-12-23 02:56:00,65.37
1991-12-23 02:56:00,65.66
1992-01-02 23:04:00,61.76
1992-01-02 23:04:00,63.06
1992-01-14 02:18:00,60.34
1992-01-14 02:18:00,59.69
1992-01-23 00:56:00,60.46
1992-01-23 00:56:00,59.78
1992-01-31 00:59:00,57.59
1992-01-31 00:59:00,57.78
1992-02-12 03:58:00,55.46
1992-02-12 03:58:00,55.19
1992-02-26 01:59:00,52.91
1992-02-26 01:59:00,52.67
1992-03-06 01:59:00,54.41
1992-03-06 01:59:00,52.99
1992-03-16 01:34:00,53.88
1992-03-16 01:34:00,53.86
1992-03-27 03:59:00,54.27
1992-03-27 03:59:00,52.58
1992-04-07 02:46:00,53.94
1992-04-07 02:46:00,53.99
1992-04-16 03:26:00,55.01
1992-04-16 03:26:00,55.11
1992-04-22 05:18:00,54.89
1992-04-22 05:18:00,55.77
1992-04-30 05:45:00,61.87
1992-04-30 05:45:00,61.75
1992-05-13 01:55:00,57.5
1992-05-13 01:55:00,57.21
1992-05-26 05:38:00,59.93
1992-05-26 05:38:00,59.67
1992-06-02 02:22:00,61.12
1992-06-02 02:22:00,60.59
1992-06-10 04:22:00,59.5
1992-06-10 04:22:00,60.38
1992-07-09 02:50:00,65.7
1992-07-09 02:50:00,64.32
1992-07-15 04:55:00,70.21
1992-07-15 04:55:00,70.61
1992-07-22 05:08:00,66.27
1992-07-29 01:55:00,68.67
1992-07-29 01:55:00,68.74
1992-08-03 04:33:00,67.71
1992-08-03 04:33:00,66.81
1992-08-11 05:57:00,69.15
1992-08-11 05:57:00,67.89
1992-08-17 04:00:00,67.28
1992-09-02 04:04:00,69.97
1992-09-02 04:04:00,70.68
1992-09-11 02:00:00,69.75
1992-09-11 02:00:00,70.35
1992-09-15 05:48:00,69.26
1992-09-15 05:48:00,68.5
1992-09-24 04:57:00,69.08
1992-09-29 04:12:00,70.09
1992-10-01 04:04:00,68.63
1992-10-01 04:04:00,69.3
1992-10-19 04:00:00,73.4
1992-10-19 04:19:00,68.39
1992-10-19 04:19:00,68.64
1992-11-05 01:21:00,65.45
1992-11-05 01:21:00,65.42
1992-11-25 01:43:00,60.12
1992-12-14 01:59:00,55.92
1992-12-14 01:59:00,55.87
1993-01-04 02:17:00,51.69
1993-01-04 02:17:00,52.21
1993-01-06 03:38:00,50.16
1993-01-06 03:38:00,50.5
1993-01-12 01:04:00,46.06
1993-01-12 01:04:00,44.95
1993-02-11 23:47:00,42.86
1993-02-11 23:47:00,43.17
1993-02-16 04:31:00,45.31
1993-02-16 04:31:00,47.12
1993-02-20 09:06:00,42.1
1993-02-20 09:06:00,41.41
1993-02-24 04:35:00,44.01
1993-02-24 04:35:00,44.12
1993-03-02 03:59:00,42.0
1993-03-10 01:09:00,45.5
1993-03-10 01:09:00,46.59
1993-03-29 02:55:00,51.25
1993-03-29 02:55:00,50.3
1993-04-01 01:45:00,47.43
1993-04-01 01:45:00,45.96
1993-04-20 03:30:00,50.63
1993-04-20 03:30:00,50.53
1993-05-03 02:40:00,51.86
1993-05-03 02:40:00,50.64
1993-05-11 01:55:00,53.08
1993-05-11 01:55:00,51.79
1993-05-17 03:37:00,53.86
1993-05-17 03:37:00,52.6
1993-05-25 02:18:00,53.54
1993-05-25 02:18:00,51.87
1993-06-07 04:59:00,54.31
1993-06-07 04:59:00,55.56
1993-06-21 02:19:00,57.54
1993-06-21 02:19:00,57.99
1993-07-16 01:15:00,59.58
1993-07-16 01:15:00,59.93
1993-07-26 03:20:00,63.99
1993-07-26 03:20:00,62.32
1993-08-03 02:14:00,63.16
1993-08-03 02:14:00,61.94
1993-08-11 01:51:00,65.1
1993-08-11 01:51:00,66.51
1993-09-02 05:56:00,68.36
1993-09-02 05:56:00,68.8
1993-09-09 03:25:00,71.52
1993-09-09 03:25:00,70.97
1993-09-20 02:37:00,68.96
1993-09-20 02:37:00,68.08
1993-10-04 01:59:00,70.87
1993-10-04 01:59:00,70.24
1993-10-11 00:43:00,69.73
1993-10-11 00:43:00,69.29
1993-10-19 00:20:00,70.24
1993-10-19 00:20:00,69.54
1993-10-26 02:03:00,69.05
1993-10-26 02:03:00,68.04
1993-11-15 02:17:00,66.42
1993-11-15 02:17:00,65.06
1993-11-22 03:43:00,62.88
1993-11-22 03:43:00,62.01
1993-12-15 04:37:00,53.78
1993-12-15 04:37:00,52.86
1993-12-17 03:45:00,53.7
1993-12-17 03:45:00,53.12
1993-12-20 00:46:00,56.3
1993-12-20 00:46:00,54.66
1993-12-30 01:52:00,52.67
1993-12-30 01:52:00,51.51
1994-01-18 05:15:00,50.01
1994-01-27 05:16:00,49.17
1994-01-27 05:16:00,47.14
1994-02-15 05:07:00,44.31
1994-02-15 05:07:00,44.48
1994-02-18 05:18:00,45.68
1994-02-18 05:18:00,45.75
1994-02-25 01:28:00,49.38
1994-02-25 01:28:00,47.53
1994-03-03 04:12:00,46.7
1994-03-14 03:40:00,46.56
1994-03-14 03:40:00,45.83
1994-04-02 02:36:00,50.43
1994-04-02 02:36:00,48.08
1994-04-07 01:28:00,47.84
1994-04-07 01:28:00,46.93
1994-04-14 05:03:00,53.23
1994-04-14 05:03:00,52.48
1994-04-28 06:36:00,48.93
1994-04-28 06:36:00,48.74
1994-05-12 06:00:00,53.16
1994-05-12 06:00:00,53.44
1994-05-18 06:11:00,52.89
1994-05-18 06:11:00,51.75
1994-05-26 05:50:00,57.66
1994-05-26 05:50:00,57.68
1994-06-06 04:37:00,57.91
1994-06-06 04:37:00,57.67
1994-06-15 03:14:00,57.67
1994-06-15 03:14:00,57.08
1994-06-30 23:59:00,61.65
1994-07-13 02:25:00,60.79
1994-07-13 02:25:00,59.99
1994-07-18 01:14:00,60.26
1994-07-18 01:14:00,60.18
1994-07-25 01:26:00,65.9
1994-07-25 01:26:00,63.1
1994-08-08 01:17:00,62.76
1994-08-08 01:17:00,62.02
1994-08-15 00:46:00,64.78
1994-08-15 00:46:00,65.07
1994-08-23 01:16:00,67.2
1994-08-23 01:16:00,66.8
1994-08-29 02:17:00,67.1
1994-08-29 02:17:00,66.06
1994-09-05 01:52:00,66.44
1994-09-16 03:26:00,69.03
1994-09-16 03:26:00,68.85
1994-09-19 01:28:00,70.46
1994-09-19 01:28:00,70.68
1994-09-26 01:53:00,73.92
1994-09-26 01:53:00,74.2
1994-10-05 00:58:00,74.8
1994-10-05 00:58:00,74.12
1994-10-11 02:15:00,72.07
1994-10-11 02:15:00,72.12
1994-10-18 04:48:00,72.41
1994-10-18 04:48:00,71.24
1994-10-26 03:36:00,78.61
1994-10-26 03:36:00,77.0
1994-11-03 00:59:00,72.09
1994-11-03 00:59:00,71.16
1994-11-08 03:25:00,67.92
1994-11-08 03:25:00,67.63
1994-11-15 03:04:00,68.99
1994-11-15 03:04:00,67.23
1994-11-21 00:49:00,66.58
1994-11-21 00:49:00,66.17
1994-12-08 00:03:00,62.29
1994-12-14 01:43:00,59.91
1994-12-14 01:43:00,60.89
1994-12-21 03:43:00,58.8
1994-12-21 03:43:00,57.12
1994-12-28 23:38:00,56.69
1994-12-28 23:38:00,57.69
1995-01-12 01:32:00,55.8
1995-01-12 01:32:00,54.23
1995-02-08 03:47:00,49.22
1995-02-08 03:47:00,48.2
1995-02-17 02:52:00,45.8
1995-02-17 02:52:00,45.26
1995-02-22 02:30:00,46.34
1995-02-22 02:30:00,46.94
1995-03-09 00:07:00,46.06
1995-03-13 04:08:00,47.74
1995-03-13 04:08:00,45.82
1995-03-20 04:56:00,49.72
1995-03-20 04:56:00,46.91
1995-03-27 04:12:00,45.0
1995-03-27 04:12:00,44.07
1995-04-05 05:15:00,44.93
1995-04-05 05:15:00,45.21
1995-04-12 04:27:00,51.55
1995-04-12 04:27:00,51.0
1995-04-19 02:20:00,48.64
1995-04-19 02:20:00,48.86
1995-04-24 02:45:00,49.87
1995-04-24 02:45:00,48.71
1995-05-05 05:33:00,51.9
1995-05-05 05:33:00,51.69
1995-05-15 05:48:00,50.95
1995-05-15 05:48:00,51.33
1995-05-26 01:49:00,54.14
1995-05-26 01:49:00,52.47
1995-06-11 03:59:00,58.44
1995-06-11 03:59:00,58.59
1995-06-13 04:29:00,56.06
1995-06-13 04:29:00,54.8
1995-06-16 05:22:00,54.0
1995-06-16 05:22:00,53.88
1995-06-20 04:32:00,56.91
1995-06-20 04:32:00,56.45
1995-06-29 05:58:00,55.6
1995-07-03 02:40:00,57.27
1995-07-03 02:40:00,57.04
1995-07-24 05:15:00,59.14
1995-07-24 05:15:00,60.17
1995-08-04 06:03:00,61.88
1995-08-04 06:03:00,60.48
1995-08-17 05:59:00,68.3
1995-08-17 05:59:00,67.24
1995-08-31 05:17:00,73.41
1995-08-31 05:17:00,72.66
1995-09-14 01:28:00,73.41
1995-09-14 01:28:00,72.71
1995-09-21 03:12:00,74.78
1995-09-21 03:12:00,75.09
1995-10-11 02:59:00,72.67
1995-10-11 02:59:00,73.08
1995-10-20 04:52:00,73.87
1995-10-20 04:52:00,73.29
1995-10-24 04:14:00,76.48
1995-10-24 04:14:00,77.65
1995-11-03 00:55:00,77.68
1995-11-03 00:55:00,76.69
1995-12-26 01:35:00,57.04
1995-12-26 01:35:00,57.27
1996-01-15 05:05:00,51.41
1996-01-15 05:05:00,50.78
1996-01-22 02:44:00,49.92
1996-01-22 02:44:00,49.76
1996-01-29 00:18:00,50.56
1996-01-29 00:18:00,52.29
1996-02-09 03:25:00,45.84
1996-02-09 03:25:00,45.17
1996-02-28 02:02:00,44.04
1996-02-28 02:02:00,44.09
1996-02-29 01:29:00,44.88
1996-03-08 02:59:00,48.45
1996-03-08 02:59:00,46.91
1996-03-14 03:50:00,46.03
1996-03-14 03:50:00,45.38
1996-03-18 05:30:00,44.93
1996-03-18 05:30:00,44.77
1996-04-01 05:12:00,44.88
1996-04-01 05:12:00,44.96
1996-04-16 02:04:00,45.99
1996-04-16 02:04:00,46.25
1996-04-26 03:29:00,48.53
1996-05-02 03:25:00,49.33
1996-05-02 03:25:00,48.9
1996-05-07 05:29:00,49.03
1996-05-07 05:29:00,48.77
1996-05-14 00:20:00,49.28
1996-05-14 00:20:00,49.53
1996-05-20 02:06:00,50.48
1996-05-20 02:06:00,50.76
1996-06-06 03:25:00,50.78
1996-06-20 03:25:00,56.35
1996-06-20 03:25:00,55.28
1996-06-28 01:55:00,57.09
1996-06-28 01:55:00,55.71
1996-07-02 02:45:00,56.64
1996-07-02 02:45:00,54.91
1996-07-20 07:10:00,57.49
1996-07-20 07:10:00,56.43
1996-08-01 01:12:00,57.29
1996-08-01 01:12:00,56.07
1996-08-08 00:30:00,59.59
1996-08-08 00:30:00,57.44
1996-08-14 04:58:00,60.22
1996-08-14 04:58:00,59.87
1996-08-20 00:59:00,66.89
1996-08-20 00:59:00,64.14
1996-09-03 00:41:00,61.15
1996-09-03 00:41:00,60.61
1996-09-13 05:03:00,61.94
1996-09-13 05:03:00,61.84
1996-09-19 01:20:00,69.6
1996-09-19 01:20:00,68.43
1996-09-26 04:15:00,63.99
1996-10-01 01:30:00,64.72
1996-10-01 01:30:00,62.63
1996-10-17 01:15:00,67.76
1996-10-17 01:15:00,65.34
1996-10-21 01:23:00,64.92
1996-10-21 01:23:00,64.59
1996-11-11 23:55:00,62.21
1996-11-11 23:55:00,62.07
1996-11-12 00:13:00,61.93
1996-11-12 00:13:00,62.3
1996-11-12 00:31:00,61.72
1996-11-12 00:31:00,60.04
1996-11-12 00:31:00,61.35
1996-11-12 00:48:00,62.52
1996-11-12 00:48:00,61.45
1996-11-12 01:04:00,62.0
1996-11-12 01:04:00,60.44
1996-11-12 01:19:00,60.95
1996-11-12 01:19:00,62.67
1996-11-12 01:37:00,60.39
1996-11-12 01:37:00,59.72
1996-11-12 02:00:00,61.44
1996-11-12 02:00:00,62.56
1996-11-12 02:16:00,61.27
1996-11-12 02:16:00,61.29
1996-11-12 02:32:00,60.68
1996-11-12 02:32:00,60.3
1996-11-12 03:03:00,61.62
1996-11-12 03:03:00,60.82
1996-11-12 03:17:00,60.56
1996-11-12 03:17:00,61.67
1996-11-12 03:52:00,60.39
1996-11-12 04:07:00,59.73
1996-11-12 04:07:00,60.38
1996-11-26 02:44:00,59.03
1996-11-26 02:44:00,59.27
1996-12-04 04:56:00,56.65
1996-12-04 04:56:00,53.86
1996-12-16 04:05:00,55.63
1996-12-16 04:05:00,55.63
1996-12-19 03:55:00,52.63
1996-12-19 03:55:00,52.77
1996-12-31 02:43:00,48.11
1996-12-31 02:43:00,47.58
1997-01-08 03:03:00,47.07
1997-01-08 03:03:00,47.29
1997-01-23 00:35:00,45.29
1997-01-23 00:35:00,44.13
1997-02-26 04:55:00,45.13
1997-02-26 04:55:00,45.17
1997-03-10 04:44:00,50.07
1997-03-10 04:44:00,50.55
1997-03-14 01:31:00,44.94
1997-03-14 01:31:00,45.0
1997-03-20 04:38:00,47.53
1997-03-20 04:38:00,46.23
1997-03-24 01:59:00,48.69
1997-03-24 01:59:00,48.31
1997-04-03 03:31:00,49.1
1997-04-03 03:31:00,49.2
1997-04-07 03:38:00,45.44
1997-04-07 03:38:00,44.71
1997-04-14 01:58:00,52.96
1997-04-14 01:58:00,53.33
1997-04-14 01:58:00,51.41
1997-04-14 02:44:00,54.9
1997-04-14 02:44:00,55.79
1997-06-16 05:34:00,61.47
1997-06-16 05:34:00,62.76
1997-07-02 04:35:00,59.2
1997-07-02 04:35:00,57.24
1997-07-08 05:12:00,55.93
1997-07-08 05:12:00,56.74
1997-07-15 05:22:00,56.66
1997-07-15 05:22:00,58.15
1997-07-15 05:32:00,56.66
1997-07-15 05:32:00,56.82
1997-07-23 03:58:00,59.88
1997-07-23 03:58:00,58.99
1997-07-29 04:02:00,59.59
1997-07-29 04:02:00,58.78
1997-07-29 04:15:00,57.86
1997-07-29 04:15:00,59.23
1997-08-01 06:25:00,60.3
1997-08-01 06:25:00,59.04
1997-08-01 06:45:00,60.08
1997-08-01 06:45:00,57.88
1997-08-08 05:00:00,62.12
1997-08-08 05:00:00,60.44
1997-08-08 05:30:00,60.42
1997-08-08 05:30:00,60.81
1997-08-13 05:25:00,60.16
1997-08-13 05:25:00,61.08
1997-08-13 05:35:00,61.82
1997-08-13 05:35:00,60.73
1997-08-27 02:52:00,69.92
1997-08-27 02:52:00,68.87
1997-08-27 03:10:00,70.91
1997-08-27 03:10:00,70.08
1997-09-09 03:49:00,63.93
1997-09-09 03:49:00,64.54
1997-09-09 03:59:00,65.93
1997-09-09 03:59:00,64.44
1997-09-15 04:42:00,74.57
1997-09-15 04:42:00,74.12
1997-09-29 04:59:00,67.04
1997-09-29 04:59:00,65.63
1997-09-29 05:17:00,66.01
1997-09-29 05:17:00,65.77
1997-10-03 03:15:00,66.01
1997-10-03 03:15:00,65.88
1997-10-03 03:30:00,65.87
1997-10-03 03:30:00,65.29
1997-10-13 04:25:00,66.15
1997-10-13 04:25:00,67.36
1997-10-13 04:40:00,66.06
1997-10-13 04:40:00,66.75
1997-10-17 02:29:00,67.98
1997-10-17 02:29:00,68.95
1997-10-17 02:54:00,69.05
1997-10-17 02:54:00,66.85
1997-10-24 04:25:00,72.04
1997-10-24 04:25:00,73.11
1997-10-24 04:37:00,73.24
1997-10-24 04:37:00,73.39
1997-11-07 05:30:00,71.81
1997-11-07 05:30:00,72.14
1997-11-07 05:42:00,70.98
1997-11-07 05:42:00,72.28
1997-11-13 05:05:00,69.54
1997-11-13 05:05:00,68.16
1997-11-13 05:20:00,69.42
1997-11-13 05:20:00,69.8
1997-11-18 02:55:00,67.68
1997-11-18 02:55:00,67.65
1997-11-18 03:07:00,67.89
1997-11-18 03:07:00,67.8
1997-11-28 04:55:00,60.01
1997-11-28 04:55:00,60.12
1997-11-28 05:06:00,61.69
1997-11-28 05:06:00,59.79
1997-12-03 04:20:00,61.6
1997-12-03 04:20:00,61.68
1997-12-15 04:30:00,60.94
1997-12-15 04:30:00,60.7
1997-12-15 04:39:00,59.83
1997-12-15 04:39:00,60.79
1997-12-17 03:34:00,58.61
1997-12-17 03:34:00,58.19
1997-12-17 03:50:00,58.41
1997-12-17 03:50:00,58.35
1997-12-24 02:25:00,54.46
1997-12-24 02:25:00,54.43
1997-12-24 02:45:00,55.18
1997-12-24 02:45:00,54.96
1998-01-15 04:50:00,52.55
1998-01-15 04:50:00,52.24
1998-01-15 05:04:00,52.89
1998-01-15 05:04:00,52.95
1998-01-23 03:20:00,48.75
1998-01-23 03:20:00,50.03
1998-01-23 03:45:00,49.81
1998-01-23 03:45:00,50.18
1998-01-30 04:25:00,48.99
1998-01-30 04:25:00,49.33
1998-02-03 03:27:00,49.29
1998-02-03 03:27:00,48.41
1998-02-03 03:38:00,49.21
1998-02-03 03:38:00,49.04
1998-02-03 03:53:00,49.21
1998-02-03 03:53:00,49.59
1998-02-13 05:05:00,48.83
1998-02-13 05:05:00,47.88
1998-02-13 05:15:00,47.58
1998-02-13 05:15:00,48.73
1998-02-20 04:01:00,47.09
1998-02-20 04:01:00,47.07
1998-03-05 01:20:00,47.28
1998-03-05 01:20:00,46.24
1998-03-05 01:35:00,46.12
1998-03-05 01:35:00,45.28
1998-03-16 04:17:00,46.56
1998-03-16 04:17:00,46.88
1998-03-16 04:30:00,47.21
1998-03-16 04:30:00,46.06
1998-03-24 01:38:00,46.52
1998-03-24 01:38:00,45.97
1998-03-24 01:50:00,46.0
1998-03-24 01:50:00,45.06
1998-03-27 05:05:00,50.77
1998-03-27 05:05:00,48.51
1998-03-27 05:15:00,49.82
1998-03-27 05:15:00,49.0
1998-04-01 02:35:00,46.1
1998-04-01 02:35:00,47.26
1998-04-01 02:49:00,47.1
1998-04-01 02:49:00,46.23
1998-04-08 02:26:00,48.47
1998-04-08 02:26:00,47.96
1998-04-08 02:40:00,47.86
1998-04-08 02:40:00,48.58
1998-04-15 04:25:00,49.27
1998-04-15 04:25:00,49.21
1998-04-15 04:35:00,49.28
1998-04-15 04:35:00,48.51
1998-04-22 01:41:00,49.46
1998-04-22 01:41:00,49.7
1998-04-22 01:41:00,50.25
1998-04-22 01:41:00,50.24
1998-04-30 03:10:00,48.18
1998-04-30 03:10:00,48.78
1998-04-30 03:20:00,48.78
1998-04-30 03:20:00,47.7
1998-05-07 03:04:00,50.64
1998-05-07 03:04:00,49.58
1998-05-07 03:12:00,49.52
1998-05-07 03:12:00,49.92
1998-05-20 02:24:00,58.25
1998-05-20 02:24:00,57.87
1998-05-20 03:36:00,57.22
1998-05-20 03:36:00,56.69
1998-06-01 06:15:00,57.06
1998-06-01 06:15:00,56.83
1998-06-01 06:40:00,56.31
1998-06-01 06:40:00,55.72
1998-06-12 03:36:00,58.53
1998-06-12 03:36:00,57.08
1998-06-12 03:55:00,58.45
1998-06-12 03:55:00,57.28
1998-06-16 05:35:00,58.42
1998-06-16 05:35:00,58.01
1998-06-16 05:50:00,59.89
1998-06-16 05:50:00,59.71
1998-06-25 04:05:00,62.81
1998-06-25 04:05:00,62.71
1998-06-25 04:14:00,62.04
1998-06-25 04:14:00,61.99
1998-07-01 03:44:00,63.43
1998-07-01 03:54:00,63.48
1998-07-01 03:54:00,61.06
1998-07-09 04:35:00,62.99
1998-07-09 04:35:00,63.42
1998-07-09 05:00:00,63.39
1998-07-09 05:00:00,62.58
1998-07-15 02:56:00,67.52
1998-07-15 02:56:00,68.56
1998-07-15 03:10:00,66.55
1998-07-15 03:10:00,65.55
1998-07-23 05:25:00,71.92
1998-07-23 05:25:00,71.22
1998-07-23 05:35:00,70.03
1998-07-23 05:35:00,72.16
1998-07-30 06:05:00,66.19
1998-07-30 06:05:00,66.02
1998-07-30 06:15:00,66.9
1998-07-30 06:15:00,66.85
1998-07-30 06:30:00,67.96
1998-08-05 04:22:00,70.19
1998-08-05 04:22:00,70.83
1998-08-05 04:33:00,70.17
1998-08-05 04:33:00,70.82
1998-08-29 05:24:00,70.52
1998-08-29 05:24:00,71.12
1998-08-29 05:35:00,71.78
1998-08-29 05:35:00,71.44
1998-09-07 04:10:00,72.23
1998-09-07 04:10:00,72.54
1998-09-07 04:26:00,71.36
1998-09-07 04:26:00,72.24
1998-09-15 05:55:00,72.74
1998-09-15 05:55:00,72.85
1998-09-15 06:09:00,72.64
1998-09-15 06:09:00,71.61
1998-09-24 02:47:00,72.18
1998-09-24 02:47:00,72.12
1998-09-30 02:52:00,72.58
1998-09-30 02:52:00,71.98
1998-10-06 02:40:00,74.06
1998-10-06 02:40:00,72.4
1998-10-15 01:12:00,72.66
1998-10-15 01:12:00,72.96
1998-10-20 01:04:00,71.22
1998-10-20 01:04:00,72.3
1998-10-27 04:52:00,69.29
1998-10-27 04:52:00,68.16
1998-11-05 04:52:00,67.45
1998-11-05 04:52:00,68.23
1998-11-17 05:10:00,63.44
1998-11-17 05:10:00,62.09
1998-11-30 05:13:00,57.42
1998-11-30 05:13:00,58.05
1998-12-04 02:50:00,59.49
1998-12-04 02:50:00,59.53
1998-12-21 02:48:00,53.16
1998-12-21 02:48:00,52.13
1998-12-26 08:25:00,52.28
1998-12-26 08:25:00,51.47
1999-01-11 05:54:00,49.55
1999-01-11 05:54:00,50.27
1999-01-19 05:25:00,45.51
1999-01-19 05:25:00,46.16
1999-02-06 08:40:00,44.68
1999-02-06 08:40:00,44.67
1999-02-15 02:14:00,43.41
1999-02-15 02:14:00,42.81
1999-02-17 05:04:00,43.47
1999-02-17 05:04:00,43.57
1999-03-10 05:15:00,44.47
1999-03-10 05:15:00,42.98
1999-03-16 03:23:00,43.84
1999-03-16 03:23:00,43.96
1999-03-22 04:10:00,43.23
1999-03-30 05:25:00,44.21
1999-03-30 05:25:00,43.03
1999-04-07 03:44:00,46.18
1999-04-07 03:44:00,44.45
1999-04-14 02:00:00,48.05
1999-04-14 02:00:00,46.84
1999-04-30 04:00:00,47.8
1999-04-30 04:00:00,48.39
1999-05-04 03:38:00,52.17
1999-05-04 03:38:00,51.16
1999-05-13 04:08:00,51.57
1999-05-31 05:40:00,52.79
1999-05-31 05:40:00,50.86
1999-06-06 06:32:00,51.63
1999-06-06 06:32:00,52.51
1999-06-15 05:45:00,52.74
1999-06-15 05:45:00,53.2
1999-06-30 05:40:00,55.97
1999-06-30 05:40:00,54.31
1999-07-20 02:32:00,59.29
1999-07-20 02:32:00,58.24
1999-07-30 03:24:00,57.32
1999-07-30 03:24:00,57.56
1999-08-02 06:09:00,61.79
1999-08-02 06:09:00,60.48
1999-08-09 04:44:00,59.24
1999-08-09 04:44:00,60.81
1999-08-10 05:35:00,62.7
1999-08-10 05:35:00,64.23
1999-08-16 03:30:00,61.29
1999-08-16 03:30:00,61.79
1999-08-27 05:04:00,68.92
1999-08-27 05:04:00,68.72
1999-09-06 05:23:00,64.65
1999-09-06 05:23:00,64.17
1999-09-17 05:45:00,66.88
1999-09-17 05:45:00,65.91
1999-09-24 05:17:00,71.56
1999-09-24 05:17:00,71.98
1999-09-30 02:18:00,71.79
1999-09-30 02:18:00,72.14
1999-10-18 03:15:00,72.12
1999-10-18 03:15:00,72.16
1999-10-21 02:33:00,74.07
1999-10-21 02:33:00,73.57
1999-10-28 01:40:00,73.21
1999-10-28 01:40:00,70.99
1999-11-08 03:19:00,69.83
1999-11-08 03:19:00,67.2
1999-11-23 01:23:00,64.28
1999-11-23 01:23:00,64.91
1999-12-06 03:02:00,58.95
1999-12-06 03:02:00,58.48
1999-12-09 01:19:00,62.23
1999-12-09 01:19:00,61.25
1999-12-16 03:29:00,55.9
1999-12-16 03:29:00,55.96
2000-01-21 01:05:00,46.74
2000-01-21 01:05:00,47.04
2000-01-28 00:45:00,44.59
2000-01-28 00:45:00,44.76
2000-02-11 00:09:00,43.4
2000-02-11 00:09:00,44.49
2000-02-23 03:29:00,50.23
2000-02-23 03:29:00,49.81
2000-02-27 09:40:00,42.78
2000-03-03 03:15:00,43.59
2000-03-03 03:15:00,42.74
2000-03-14 01:34:00,44.22
2000-03-14 01:34:00,44.16
2000-03-20 03:17:00,43.17
2000-03-20 03:17:00,42.51
2000-03-29 05:24:00,47.32
2000-03-29 05:24:00,45.33
2000-04-06 04:43:00,43.96
2000-04-06 04:43:00,44.65
2000-04-18 04:45:00,47.9
2000-04-18 04:45:00,47.8
2000-05-06 03:47:00,51.02
2000-05-06 03:47:00,50.19
2000-05-15 03:44:00,50.11
2000-05-15 03:44:00,49.42
2000-05-22 05:49:00,53.68
2000-05-22 05:49:00,52.16
2000-05-30 05:05:00,51.61
2000-05-30 05:05:00,52.58
2000-06-07 04:48:00,52.69
2000-06-07 04:48:00,52.71
2000-06-13 05:24:00,55.56
2000-06-13 05:24:00,55.42
2000-06-22 03:50:00,54.12
2000-06-22 03:50:00,53.95
2000-06-30 06:01:00,56.61
2000-06-30 06:01:00,56.81
2000-07-19 04:54:00,58.93
2000-07-19 04:54:00,57.97
2000-07-21 06:05:00,58.46
2000-07-21 06:05:00,56.97
2000-07-27 05:33:00,59.51
2000-07-27 05:33:00,59.89
2000-08-09 04:37:00,60.32
2000-08-09 04:37:00,59.97
2000-08-17 03:42:00,62.84
2000-08-17 03:42:00,62.4
2000-08-26 06:10:00,61.85
2000-08-26 06:10:00,61.02
2000-08-31 04:47:00,62.51
2000-08-31 04:47:00,63.88
2000-09-05 03:01:00,62.57
2000-09-05 03:01:00,62.22
2000-09-12 02:36:00,63.23
2000-09-12 02:36:00,63.51
2000-09-18 04:50:00,67.29
2000-09-18 04:50:00,68.41
2000-09-29 02:13:00,61.58
2000-09-29 02:13:00,61.07
2000-10-03 00:30:00,70.27
2000-10-03 00:30:00,68.86
2000-10-10 03:32:00,63.03
2000-10-10 03:32:00,61.82
2000-10-16 01:49:00,60.46
2000-10-16 01:49:00,60.41
2000-10-27 03:29:00,59.58
2000-10-27 03:29:00,60.89
2000-11-21 02:04:00,56.04
2000-11-21 02:04:00,55.85
2000-11-23 03:39:00,56.55
2000-11-23 03:39:00,56.11
2000-12-01 02:24:00,53.47
2000-12-01 02:24:00,52.65
2000-12-05 04:29:00,55.04
2000-12-05 04:29:00,53.72
2000-12-13 02:13:00,51.89
2000-12-13 02:13:00,51.93
2000-12-28 02:27:00,45.38
2000-12-28 02:27:00,45.81
2001-01-05 04:02:00,50.97
2001-01-05 04:02:00,50.1
2001-01-15 02:35:00,45.22
2001-01-15 02:35:00,43.81
2001-01-23 01:18:00,42.66
2001-01-23 01:18:00,42.64
2001-01-29 04:55:00,44.83
2001-01-29 04:55:00,44.48
2001-02-09 01:58:00,45.57
2001-02-14 02:27:00,43.63
2001-02-14 02:27:00,42.3
2001-02-28 03:38:00,42.73
2001-02-28 03:38:00,42.8
2001-03-13 01:59:00,43.56
2001-03-13 01:59:00,43.78
2001-03-27 03:04:00,43.72
