,Value
1989-03-24 22:49:00,58.32
1989-03-24 22:49:00,59.64
1989-04-02 03:50:00,68.26
1989-04-02 03:50:00,71.76
1989-04-07 01:43:00,70.07
1989-04-18 00:45:00,62.91
1989-04-18 00:45:00,65.75
1989-05-03 00:29:00,65.9
1989-05-03 00:29:00,66.69
1989-05-25 21:13:00,69.41
1989-05-25 21:13:00,69.75
1989-06-02 03:55:00,56.85
1989-06-02 03:55:00,59.11
1989-06-08 23:22:00,52.53
1989-06-08 23:22:00,54.52
1989-06-22 22:51:00,55.53
1989-06-22 22:51:00,56.26
1989-06-22 22:51:00,57.11
1989-06-29 01:03:00,51.14
1989-06-29 01:03:00,51.52
1989-06-29 01:03:00,51.79
1989-06-29 01:12:00,63.25
1989-06-29 01:12:00,65.48
1989-06-29 01:12:00,65.75
1989-07-07 20:20:00,52.98
1989-07-07 20:20:00,53.22
1989-07-13 21:56:00,60.11
1989-07-13 21:56:00,63.88
1989-07-13 22:08:00,61.83
1989-07-13 22:08:00,63.08
1989-07-21 01:52:00,57.25
1989-07-21 02:03:00,60.61
1989-07-21 02:03:00,61.75
1989-07-21 02:03:00,63.68
1989-07-28 02:29:00,62.59
1989-07-28 02:40:00,67.33
1989-08-04 02:52:00,65.53
1989-08-04 02:52:00,68.2
1989-08-04 03:01:00,60.58
1989-08-13 02:12:00,63.37
1989-08-13 02:12:00,67.27
1989-08-13 02:22:00,63.04
1989-08-13 02:22:00,65.42
1989-09-01 02:33:00,56.32
1989-09-01 02:33:00,58.69
1989-09-01 02:42:00,60.82
1989-09-01 02:42:00,62.21
1989-09-10 04:04:00,60.52
1989-09-10 04:04:00,62.51
1989-09-10 04:04:00,65.11
1989-09-10 04:10:00,64.69
1989-09-10 04:10:00,65.48
1989-09-15 01:16:00,58.15
1989-09-15 01:16:00,61.69
1989-09-15 01:16:00,62.06
1989-09-15 01:19:00,59.66
1989-09-15 01:19:00,60.09
1989-09-22 02:28:00,66.41
1989-09-22 02:28:00,68.26
1989-09-22 02:28:00,69.1
1989-09-22 02:28:00,59.24
1989-09-22 02:28:00,59.51
1989-09-22 02:28:00,61.21
1989-09-28 23:10:00,69.24
1989-09-28 23:10:00,70.74
1989-09-28 23:10:00,72.24
1989-09-28 23:10:00,72.77
1989-10-07 03:15:00,63.1
1989-10-07 03:15:00,64.91
1989-10-07 03:15:00,66.38
1989-10-07 03:15:00,63.74
1989-10-07 03:15:00,64.96
1989-10-13 03:03:00,66.05
1989-10-13 03:03:00,69.35
1989-10-13 03:03:00,77.51
1989-10-13 03:03:00,79.29
1989-10-19 23:50:00,66.36
1989-10-19 23:50:00,67.66
1989-10-19 23:50:00,62.1
1989-10-19 23:50:00,62.14
1989-10-27 22:19:00,75.44
1989-10-27 22:19:00,76.07
1989-10-27 22:19:00,74.86
1989-11-02 22:55:00,69.17
1989-11-02 22:55:00,69.75
1989-11-02 22:55:00,72.21
1989-11-02 22:55:00,72.31
1989-11-28 00:10:00,66.19
1989-11-28 00:10:00,66.5
1989-11-28 00:10:00,66.77
1989-11-28 00:10:00,66.9
1989-11-28 00:10:00,64.41
1989-11-28 00:10:00,65.19
1989-12-01 23:27:00,67.71
1989-12-01 23:27:00,67.79
1989-12-01 23:27:00,69.04
1989-12-01 23:27:00,69.55
1989-12-10 05:15:00,62.03
1989-12-10 05:15:00,62.58
1989-12-10 05:15:00,62.61
1989-12-15 01:27:00,72.41
1989-12-15 01:27:00,73.31
1989-12-22 03:28:00,56.26
1989-12-22 03:28:00,57.21
1989-12-22 03:28:00,55.94
1989-12-22 03:28:00,57.41
1989-12-22 03:28:00,56.36
1989-12-22 03:28:00,57.54
1989-12-28 23:38:00,54.25
1989-12-28 23:38:00,54.88
1989-12-28 23:38:00,55.07
1989-12-28 23:38:00,55.38
1989-12-28 23:38:00,55.28
1989-12-28 23:38:00,55.77
1990-01-04 22:26:00,61.89
1990-01-04 22:26:00,62.08
1990-01-04 22:26:00,62.27
1990-01-04 22:26:00,59.71
1990-01-04 22:26:00,60.19
1990-01-04 22:26:00,54.97
1990-01-04 22:26:00,56.11
1990-01-11 23:41:00,67.45
1990-01-11 23:41:00,68.78
1990-01-11 23:41:00,69.06
1990-01-11 23:41:00,63.71
1990-01-11 23:41:00,66.28
1990-01-11 23:41:00,63.07
1990-01-11 23:41:00,63.27
1990-01-19 01:24:00,50.94
1990-01-19 01:24:00,51.1
1990-01-19 01:24:00,52.51
1990-01-19 01:24:00,53.69
1990-01-19 01:24:00,54.31
1990-01-19 01:24:00,54.5
1990-01-19 01:24:00,54.27
1990-01-19 01:24:00,55.1
1990-01-27 02:17:00,54.04
1990-01-27 02:17:00,55.05
1990-01-27 02:17:00,52.35
1990-01-27 02:17:00,53.05
1990-02-02 01:14:00,70.61
1990-02-02 01:14:00,71.3
1990-02-02 01:14:00,70.85
1990-02-02 01:14:00,71.29
1990-02-18 00:05:00,55.15
1990-02-18 00:05:00,55.27
1990-02-18 00:05:00,55.36
1990-02-18 00:05:00,55.53
1990-02-18 00:05:00,55.86
1990-02-18 00:05:00,56.12
1990-02-23 22:16:00,50.28
1990-02-23 22:16:00,50.73
1990-02-23 22:16:00,52.02
1990-03-02 02:05:00,59.0
1990-03-02 02:05:00,59.2
1990-03-02 02:05:00,60.01
1990-03-02 02:05:00,60.54
1990-03-02 02:05:00,58.79
1990-03-02 02:05:00,59.21
1990-03-02 02:05:00,64.98
1990-03-02 02:05:00,65.13
1990-03-13 01:06:00,67.02
1990-03-13 01:07:00,63.27
1990-03-13 01:07:00,63.3
1990-03-13 01:07:00,66.38
1990-03-17 00:39:00,62.47
1990-03-17 00:44:00,58.8
1990-03-17 00:44:00,59.1
1990-03-29 23:32:00,57.37
1990-03-29 23:36:00,59.49
1990-04-13 02:30:00,61.6
1990-04-13 02:30:00,62.71
1990-04-18 00:10:00,62.05
1990-04-18 00:10:00,62.6
1990-04-19 22:45:00,70.21
1990-04-19 22:45:00,70.75
1990-04-19 22:45:00,71.49
1990-04-19 22:45:00,71.6
1990-04-19 22:45:00,71.63
1990-04-19 22:45:00,72.02
1990-04-19 22:45:00,72.68
1990-04-27 00:45:00,59.36
1990-04-27 00:45:00,59.59
1990-04-27 00:45:00,58.81
1990-04-27 00:45:00,59.0
1990-04-27 00:45:00,59.26
1990-04-27 00:45:00,61.97
1990-04-27 00:45:00,62.19
1990-05-04 03:37:00,60.89
1990-05-04 03:37:00,61.36
1990-05-04 03:37:00,62.62
1990-05-04 03:37:00,60.17
1990-05-04 03:37:00,60.5
1990-05-04 03:37:00,62.49
1990-05-04 03:37:00,59.64
1990-05-04 03:37:00,60.71
1990-05-07 23:40:00,63.75
1990-05-07 23:40:00,65.49
1990-05-07 23:40:00,65.06
1990-05-07 23:40:00,66.33
1990-05-11 23:45:00,58.65
1990-05-11 23:45:00,60.14
1990-05-17 22:17:00,64.24
1990-05-17 22:17:00,65.26
1990-05-17 22:17:00,68.05
1990-05-17 22:17:00,61.44
1990-05-17 22:17:00,62.78
1990-05-25 23:25:00,66.76
1990-05-25 23:25:00,67.03
1990-05-25 23:25:00,61.89
1990-05-25 23:25:00,64.08
1990-05-25 23:25:00,56.34
1990-05-25 23:25:00,58.79
1990-05-25 23:25:00,60.13
1990-06-01 01:48:00,62.54
1990-06-01 01:48:00,66.3
1990-06-01 01:48:00,59.81
1990-06-01 01:48:00,62.16
1990-06-01 01:48:00,65.02
1990-06-01 01:48:00,67.01
1990-06-01 01:48:00,68.01
1990-06-07 23:05:00,67.11
1990-06-07 23:05:00,67.6
1990-06-07 23:05:00,62.87
1990-06-07 23:05:00,63.0
1990-06-14 22:40:00,62.88
1990-06-14 22:40:00,64.12
1990-06-14 22:40:00,66.95
1990-06-22 00:50:00,59.09
1990-06-22 00:50:00,59.98
1990-06-29 21:35:00,60.55
1990-06-29 21:35:00,61.21
1990-06-29 21:35:00,56.91
1990-06-29 21:35:00,57.16
1990-06-29 21:35:00,59.78
1990-06-29 21:35:00,58.18
1990-06-29 21:35:00,59.23
1990-07-06 00:50:00,58.87
1990-07-06 00:50:00,59.97
1990-07-06 00:50:00,61.09
1990-07-12 20:55:00,59.86
1990-07-12 20:55:00,60.15
1990-07-12 20:55:00,62.37
1990-07-12 20:55:00,63.34
1990-07-12 20:55:00,65.45
1990-07-20 22:15:00,60.92
1990-07-20 22:15:00,62.57
1990-07-20 22:15:00,63.85
1990-07-20 22:15:00,64.16
1990-07-20 22:15:00,67.32
1990-07-26 22:05:00,67.05
1990-08-02 22:43:00,68.64
1990-08-02 22:43:00,72.26
1990-08-02 22:43:00,74.51
1990-08-02 22:43:00,68.47
1990-08-02 22:43:00,69.74
1990-08-02 22:43:00,69.79
1990-08-11 01:40:00,67.96
1990-08-11 01:40:00,68.32
1990-08-11 01:40:00,67.43
1990-08-11 01:40:00,68.94
1990-08-11 01:40:00,69.52
1990-08-16 22:24:00,64.25
1990-08-16 22:24:00,64.4
1990-08-16 22:24:00,65.98
1990-08-16 22:24:00,66.16
1990-08-16 22:24:00,67.27
1990-08-24 00:30:00,67.1
1990-08-24 00:30:00,68.79
1990-08-30 23:55:00,75.92
1990-08-30 23:55:00,77.04
1990-08-30 23:55:00,71.5
1990-09-08 02:50:00,66.52
1990-09-08 02:50:00,69.05
1990-09-08 02:50:00,65.4
1990-09-08 02:50:00,68.74
1990-09-08 02:50:00,64.02
1990-09-13 23:28:00,63.99
1990-09-13 23:28:00,66.87
1990-09-13 23:28:00,64.68
1990-09-13 23:28:00,73.82
1990-09-13 23:28:00,74.28
1990-09-13 23:28:00,75.62
1990-09-28 23:59:00,67.04
1990-09-28 23:59:00,68.48
1990-09-28 23:59:00,67.69
1990-09-28 23:59:00,78.76
1990-09-28 23:59:00,79.0
1990-10-05 00:37:00,67.94
1990-10-05 00:37:00,70.2
1990-10-05 00:37:00,70.48
1990-10-05 00:37:00,73.38
1990-10-05 00:37:00,65.45
1990-10-05 00:37:00,66.79
1990-10-11 22:45:00,66.25
1990-10-11 22:45:00,68.7
1990-10-11 22:45:00,64.95
1990-10-11 22:45:00,68.25
1990-10-11 22:45:00,72.26
1990-10-11 22:45:00,73.46
1990-10-20 02:55:00,66.79
1990-10-20 02:55:00,66.8
1990-10-20 02:55:00,68.84
1990-10-20 02:55:00,69.55
1990-10-30 01:55:00,75.21
1990-10-30 01:55:00,75.51
1990-10-30 01:55:00,71.4
1990-10-30 01:55:00,72.08
1990-10-30 01:55:00,72.73
1990-10-30 01:55:00,74.53
1990-11-02 22:55:00,74.92
1990-11-02 22:55:00,76.11
1990-11-09 00:50:00,60.91
1990-11-09 00:50:00,62.19
1990-11-09 00:50:00,69.77
1990-11-09 00:50:00,72.58
1990-11-17 01:45:00,66.14
1990-11-17 01:45:00,67.2
1990-11-17 01:45:00,67.37
1990-11-17 01:45:00,68.36
1990-11-23 22:52:00,69.49
1990-11-23 22:52:00,70.2
1990-11-23 22:52:00,70.24
1990-11-23 22:52:00,71.42
1990-12-03 22:40:00,65.68
1990-12-03 22:40:00,65.93
1990-12-03 22:40:00,65.5
1990-12-03 22:40:00,65.91
1990-12-03 22:45:00,73.55
1990-12-03 22:45:00,73.9
1990-12-06 23:45:00,63.33
1990-12-06 23:45:00,63.76
1990-12-06 23:45:00,66.68
1990-12-06 23:45:00,68.21
1990-12-15 23:30:00,61.87
1990-12-28 01:50:00,78.46
1990-12-28 01:50:00,79.94
1990-12-29 12:34:56,75.79
1990-12-29 12:34:56,76.48
1990-12-31 23:15:00,71.51
1990-12-31 23:15:00,73.42
1991-01-04 23:20:00,70.59
1991-01-04 23:20:00,71.01
1991-01-11 22:40:00,72.64
1991-01-11 22:40:00,74.21
1991-01-18 01:20:00,67.7
1991-01-18 01:20:00,70.03
1991-01-18 01:20:00,70.49
1991-01-18 01:20:00,71.33
1991-01-18 01:20:00,68.69
1991-01-18 01:20:00,69.96
1991-01-26 02:10:00,60.12
1991-01-26 02:10:00,61.09
1991-01-26 02:10:00,61.71
1991-01-26 02:10:00,62.5
1991-01-26 02:10:00,63.28
1991-02-01 01:30:00,66.42
1991-02-01 01:30:00,66.25
1991-02-01 01:30:00,71.6
1991-02-12 00:35:00,65.28
1991-02-12 00:35:00,66.29
1991-02-19 02:40:00,70.03
1991-02-19 02:40:00,73.34
1991-02-19 02:40:00,73.46
1991-02-19 02:40:00,73.9
1991-02-19 02:40:00,78.55
1991-02-19 02:40:00,78.76
1991-03-05 01:00:00,76.09
1991-03-05 01:00:00,77.26
1991-03-05 01:00:00,74.07
1991-03-14 00:45:00,62.69
1991-03-14 00:50:00,65.0
1991-03-14 00:50:00,62.6
1991-03-14 00:50:00,64.54
1991-03-20 23:47:00,61.66
1991-03-20 23:47:00,63.09
1991-03-26 01:50:00,66.14
1991-03-26 01:50:00,67.72
1991-03-26 01:50:00,69.48
1991-03-26 01:50:00,69.74
1991-03-26 01:50:00,69.36
1991-03-26 01:50:00,71.21
1991-04-04 01:45:00,60.68
1991-04-04 01:45:00,62.27
1991-04-04 01:45:00,58.11
1991-04-04 01:45:00,60.92
1991-04-09 02:00:00,56.06
1991-04-09 02:00:00,58.64
1991-04-09 02:00:00,55.89
1991-04-09 02:00:00,56.83
1991-04-09 02:00:00,57.59
1991-04-16 01:30:00,61.51
1991-04-16 01:30:00,58.3
1991-04-16 01:30:00,59.93
1991-04-16 01:30:00,70.28
1991-04-16 01:30:00,71.08
1991-04-24 02:10:00,71.87
1991-04-24 02:10:00,71.95
1991-04-24 02:10:00,74.71
1991-04-24 02:10:00,75.18
1991-04-24 02:10:00,71.48
1991-04-24 02:10:00,73.33
1991-04-30 02:52:00,69.45
1991-04-30 02:52:00,70.02
1991-04-30 02:52:00,69.29
1991-04-30 02:52:00,70.79
1991-04-30 02:52:00,70.66
1991-04-30 02:52:00,70.8
1991-05-09 01:25:00,65.94
1991-05-09 01:25:00,66.78
1991-05-09 01:25:00,65.83
1991-05-09 01:25:00,66.26
1991-05-09 01:25:00,70.52
1991-05-09 01:25:00,70.84
1991-05-13 23:00:00,64.13
1991-05-13 23:00:00,64.43
1991-05-13 23:00:00,65.24
1991-05-23 00:45:00,57.25
1991-05-23 00:45:00,58.24
1991-05-23 00:45:00,63.92
1991-05-28 23:15:00,65.09
1991-05-28 23:15:00,65.38
1991-05-28 23:15:00,63.92
1991-05-28 23:15:00,69.05
1991-06-04 23:20:00,56.92
1991-06-04 23:20:00,57.28
1991-06-04 23:20:00,56.96
1991-06-04 23:20:00,57.37
1991-06-04 23:20:00,64.27
1991-06-04 23:20:00,66.34
1991-06-12 01:55:00,60.68
1991-06-12 01:55:00,61.62
1991-06-12 01:55:00,61.03
1991-06-12 01:55:00,61.15
1991-06-12 01:55:00,64.49
1991-06-12 01:55:00,64.76
1991-06-19 02:38:00,62.76
1991-06-19 02:38:00,63.62
1991-06-19 02:38:00,63.14
1991-06-19 02:38:00,63.26
1991-06-19 02:38:00,63.12
1991-06-25 02:45:00,59.76
1991-06-25 02:45:00,60.18
1991-06-25 02:45:00,59.1
1991-06-25 02:45:00,59.74
1991-06-25 02:45:00,59.98
1991-06-25 02:45:00,61.08
1991-07-02 02:15:00,67.77
1991-07-02 02:15:00,68.01
1991-07-02 02:15:00,65.04
1991-07-02 02:15:00,65.22
1991-07-02 02:15:00,63.24
1991-07-02 02:15:00,63.47
1991-07-10 23:15:00,72.27
1991-07-10 23:15:00,73.36
1991-07-10 23:15:00,72.65
1991-07-10 23:15:00,73.48
1991-07-10 23:15:00,69.11
1991-07-10 23:15:00,70.55
1991-07-17 01:55:00,67.32
1991-07-17 01:55:00,68.38
1991-07-17 01:55:00,66.76
1991-07-17 01:55:00,67.26
1991-07-17 01:55:00,71.49
1991-07-17 01:55:00,71.87
1991-07-23 01:15:00,61.26
1991-07-23 01:15:00,61.61
1991-07-23 01:15:00,62.07
1991-07-23 01:15:00,62.13
1991-07-23 01:15:00,66.86
1991-07-23 01:15:00,67.3
1991-07-31 00:55:00,67.59
1991-07-31 00:55:00,67.61
1991-07-31 00:55:00,67.93
1991-07-31 00:55:00,68.12
1991-07-31 00:55:00,69.12
1991-08-06 01:15:00,65.29
1991-08-06 01:15:00,65.52
1991-08-06 01:15:00,63.69
1991-08-06 01:15:00,64.79
1991-08-06 01:15:00,66.22
1991-08-06 01:15:00,66.45
1991-08-14 23:20:00,73.1
1991-08-14 23:20:00,73.81
1991-08-21 23:15:00,67.25
1991-08-21 23:15:00,68.88
1991-08-21 23:15:00,67.18
1991-08-21 23:15:00,68.11
1991-08-29 01:35:00,72.96
1991-08-29 01:35:00,73.23
1991-08-29 01:35:00,71.47
1991-08-29 01:35:00,71.57
1991-08-29 01:35:00,72.27
1991-08-29 01:35:00,72.36
1991-09-04 21:40:00,69.35
1991-09-04 21:40:00,69.38
1991-09-04 21:40:00,68.91
1991-09-04 21:40:00,70.03
1991-09-04 21:40:00,71.73
1991-09-04 21:40:00,72.27
1991-09-12 03:15:00,85.3
1991-09-12 03:15:00,85.87
1991-09-12 03:15:00,81.31
1991-09-12 03:15:00,83.16
1991-09-12 03:15:00,84.82
1991-09-12 03:15:00,86.08
1991-09-16 23:15:00,82.04
1991-09-16 23:15:00,82.36
1991-09-16 23:15:00,83.04
1991-09-16 23:15:00,83.34
1991-09-16 23:15:00,84.22
1991-09-16 23:15:00,85.01
1991-09-23 22:05:00,85.66
1991-09-23 22:05:00,86.5
1991-09-23 22:05:00,87.34
1991-09-23 22:05:00,88.77
1991-09-30 23:40:00,87.35
1991-09-30 23:40:00,87.73
1991-09-30 23:40:00,93.95
1991-09-30 23:40:00,93.26
1991-10-08 00:42:00,83.77
1991-10-08 00:42:00,86.78
1991-10-08 00:42:00,85.86
1991-10-08 00:42:00,87.29
1991-10-17 03:25:00,81.98
1991-10-17 03:25:00,79.81
1991-10-17 03:25:00,80.88
1991-10-17 03:25:00,80.33
1991-10-22 02:20:00,80.53
1991-10-22 02:20:00,82.68
1991-10-22 02:20:00,83.21
1991-10-22 02:20:00,84.98
1991-10-29 01:25:00,79.55
1991-10-29 01:25:00,80.16
1991-10-29 01:25:00,83.09
1991-10-29 01:25:00,81.71
1991-11-05 23:30:00,72.06
1991-11-05 23:30:00,71.58
1991-11-12 23:50:00,81.63
1991-11-12 23:50:00,81.35
1991-11-19 23:15:00,85.49
1991-11-19 23:15:00,84.17
1991-11-26 23:10:00,80.42
1991-11-26 23:10:00,79.51
1991-12-03 22:50:00,73.07
1991-12-03 22:50:00,73.72
1991-12-03 22:50:00,78.69
1991-12-03 22:50:00,76.95
1991-12-17 23:00:00,82.63
1991-12-17 23:00:00,84.79
1991-12-23 23:20:00,73.52
1991-12-23 23:20:00,71.89
1991-12-23 23:20:00,76.93
1991-12-23 23:20:00,76.7
1991-12-30 23:05:00,68.83
1991-12-30 23:05:00,68.1
1991-12-30 23:05:00,71.62
1991-12-30 23:05:00,70.02
1992-01-10 01:00:00,66.74
1992-01-10 01:00:00,66.11
1992-01-10 10:00:00,70.75
1992-01-10 10:00:00,69.83
1992-01-18 02:55:00,60.13
1992-01-18 02:55:00,57.84
1992-01-18 02:55:00,66.19
1992-01-18 02:55:00,67.16
1992-01-23 01:10:00,61.44
1992-01-23 01:10:00,64.83
1992-01-23 01:10:00,65.69
1992-01-23 01:10:00,63.57
1992-01-28 02:20:00,58.46
1992-01-28 02:20:00,60.54
1992-02-05 23:05:00,57.41
1992-02-05 23:05:00,56.7
1992-02-05 23:05:00,59.83
1992-02-05 23:05:00,60.23
1992-02-11 01:15:00,55.89
1992-02-11 01:15:00,55.7
1992-02-11 01:15:00,60.16
1992-02-11 01:15:00,59.5
1992-02-19 01:50:00,66.68
1992-02-19 01:50:00,69.19
1992-02-19 01:50:00,68.27
1992-02-19 01:50:00,68.84
1992-03-02 22:50:00,56.33
1992-03-02 22:50:00,56.36
1992-03-02 22:50:00,58.58
1992-03-02 22:50:00,57.02
1992-03-19 03:35:00,57.12
1992-03-19 03:35:00,56.34
1992-03-19 03:35:00,57.45
1992-03-19 03:35:00,56.97
1992-03-24 01:03:00,54.99
1992-03-24 01:03:00,54.71
1992-03-24 01:03:00,57.78
1992-03-24 01:03:00,58.09
1992-04-06 23:25:00,58.7
1992-04-06 23:25:00,59.66
1992-04-06 23:25:00,58.99
1992-04-06 23:25:00,59.35
1992-04-14 00:30:00,55.83
1992-04-14 00:30:00,56.25
1992-04-14 00:30:00,58.72
1992-04-14 00:30:00,58.37
1992-04-20 23:42:00,61.69
1992-04-20 23:42:00,62.15
1992-04-20 23:42:00,62.26
1992-04-20 23:42:00,61.26
1992-04-29 03:05:00,59.4
1992-04-29 03:05:00,58.85
1992-04-29 03:05:00,58.42
1992-04-29 03:05:00,58.46
1992-05-04 23:05:00,60.7
1992-05-04 23:05:00,60.66
1992-05-11 23:15:00,64.32
1992-05-11 23:15:00,63.81
1992-05-21 01:15:00,61.06
1992-05-21 01:15:00,62.64
1992-05-21 01:15:00,59.96
1992-05-21 01:15:00,60.52
1992-05-27 23:08:00,64.77
1992-05-27 23:08:00,62.27
1992-05-27 23:08:00,66.94
1992-05-27 23:08:00,68.34
1992-06-02 01:10:00,60.31
1992-06-02 01:10:00,63.3
1992-06-02 01:10:00,63.19
1992-06-02 01:10:00,61.83
1992-06-05 23:50:00,63.78
1992-06-05 23:50:00,65.27
1992-06-09 01:35:00,63.57
1992-06-09 01:35:00,65.46
1992-06-09 01:35:00,65.68
1992-06-13 01:40:00,69.17
1992-06-13 01:40:00,69.33
1992-06-16 02:00:00,68.99
1992-06-16 02:00:00,69.27
1992-06-16 02:00:00,68.86
1992-06-16 02:00:00,66.95
1992-06-19 23:30:00,65.87
1992-06-22 22:30:00,69.05
1992-06-22 22:30:00,68.59
1992-06-22 22:30:00,69.77
1992-06-22 22:30:00,69.28
1992-06-27 01:35:00,65.2
1992-06-27 01:35:00,66.15
1992-06-29 23:30:00,63.78
1992-06-29 23:30:00,62.0
1992-06-29 23:30:00,65.32
1992-06-29 23:30:00,64.19
1992-07-03 23:30:00,64.73
1992-07-03 23:30:00,63.73
1992-07-06 23:50:00,66.14
1992-07-06 23:50:00,65.68
1992-07-06 23:50:00,66.15
1992-07-10 21:35:00,66.74
1992-07-10 21:35:00,65.67
1992-07-13 23:15:00,65.2
1992-07-13 23:15:00,67.57
1992-07-13 23:15:00,67.54
1992-07-20 23:40:00,69.61
1992-07-20 23:40:00,67.65
1992-07-20 23:40:00,68.89
1992-07-20 23:40:00,69.36
1992-07-27 23:52:00,65.41
1992-07-27 23:52:00,64.46
1992-08-03 23:55:00,67.77
1992-08-03 23:55:00,67.0
1992-08-03 23:55:00,68.05
1992-08-03 23:55:00,67.92
1992-08-10 21:35:00,68.61
1992-08-10 21:35:00,68.59
1992-08-10 21:35:00,71.79
1992-08-10 21:35:00,71.96
1992-08-18 23:10:00,63.03
1992-08-18 23:10:00,63.9
1992-08-18 23:10:00,65.39
1992-08-18 23:10:00,65.11
1992-08-25 22:35:00,67.55
1992-08-25 22:35:00,68.23
1992-08-25 22:35:00,70.51
1992-08-25 22:35:00,70.37
1992-08-31 23:25:00,64.92
1992-08-31 23:25:00,66.9
1992-08-31 23:25:00,68.73
1992-08-31 23:25:00,68.34
1992-09-08 23:30:00,65.09
1992-09-08 23:30:00,64.68
1992-09-08 23:30:00,67.47
1992-09-08 23:30:00,66.81
1992-09-14 23:35:00,74.27
1992-09-14 23:35:00,71.71
1992-09-14 23:35:00,76.01
1992-09-14 23:35:00,76.1
1992-09-21 23:25:00,69.09
1992-09-21 23:25:00,71.52
1992-09-21 23:25:00,74.58
1992-09-21 23:25:00,73.55
1992-09-28 23:30:00,66.63
1992-09-28 23:30:00,66.0
1992-09-28 23:30:00,70.34
1992-09-28 23:30:00,70.29
1992-10-05 23:40:00,77.27
1992-10-05 23:40:00,76.77
1992-10-05 23:40:00,82.32
1992-10-05 23:40:00,81.47
1992-10-19 23:35:00,71.21
1992-10-19 23:35:00,69.99
1992-10-19 23:35:00,72.03
1992-10-19 23:35:00,71.28
1992-10-28 23:32:00,70.71
1992-10-28 23:32:00,68.97
1992-10-28 23:32:00,68.84
1992-10-28 23:32:00,69.45
1992-11-03 22:15:00,64.91
1992-11-03 22:15:00,67.02
1992-11-17 01:15:00,65.61
1992-11-17 01:15:00,66.31
1992-11-17 01:15:00,65.52
1992-11-17 01:15:00,65.46
1992-11-24 23:50:00,64.23
1992-11-24 23:50:00,63.83
1992-11-24 23:50:00,63.36
1992-11-24 23:50:00,62.87
1992-12-02 01:25:00,63.58
1992-12-02 01:25:00,63.63
1992-12-07 23:15:00,65.7
1992-12-07 23:15:00,64.5
1992-12-14 23:35:00,61.16
1992-12-23 23:48:00,63.04
1992-12-23 23:48:00,63.79
1993-01-06 21:46:00,55.62
1993-01-06 21:46:00,54.91
1993-01-26 00:30:00,60.65
1993-01-26 00:30:00,60.1
1993-02-04 01:15:00,71.41
1993-02-04 01:15:00,71.03
1993-02-09 23:55:00,53.41
1993-02-09 23:55:00,52.94
1993-02-19 23:40:00,73.65
1993-02-19 23:40:00,72.98
1993-02-25 00:50:00,49.12
1993-02-25 00:50:00,48.29
1993-03-04 01:05:00,68.57
1993-03-04 01:05:00,68.21
1993-03-09 01:05:00,56.23
1993-03-09 01:05:00,56.4
1993-03-16 02:00:00,59.92
1993-03-16 02:00:00,58.08
1993-03-25 01:30:00,57.8
1993-03-25 01:30:00,57.79
1993-03-31 01:45:00,53.18
1993-03-31 01:45:00,53.04
1993-04-06 01:10:00,61.67
1993-04-06 01:10:00,59.28
1993-04-15 23:10:00,59.84
1993-04-15 23:10:00,60.72
1993-04-20 23:08:00,58.59
1993-04-20 23:08:00,58.81
1993-04-28 00:55:00,55.09
1993-05-05 00:45:00,53.13
1993-05-05 00:45:00,54.36
1993-05-10 23:30:00,57.68
1993-05-10 23:30:00,57.8
1993-05-17 22:15:00,57.36
1993-05-24 12:34:56,55.98
1993-05-24 12:34:56,56.92
1993-06-07 12:34:56,56.44
1993-06-16 22:05:00,55.93
1993-06-16 22:05:00,55.81
1993-06-21 23:25:00,54.99
1993-06-21 23:25:00,58.03
1993-06-28 21:15:00,59.58
1993-06-28 21:15:00,60.13
1993-07-05 20:35:00,61.32
1993-07-05 20:35:00,61.09
1993-07-13 19:15:00,59.38
1993-07-13 19:15:00,59.6
1993-07-20 20:15:00,58.62
1993-07-20 20:15:00,59.3
1993-07-27 22:15:00,64.21
1993-07-27 22:15:00,63.89
1993-08-02 22:30:00,60.64
1993-08-02 22:30:00,60.78
1993-08-09 23:45:00,58.28
1993-08-09 23:45:00,58.91
1993-08-13 22:50:00,57.52
1993-08-13 22:50:00,57.8
1993-08-25 02:40:00,66.03
1993-08-25 02:40:00,65.59
1993-08-31 00:50:00,75.02
1993-08-31 00:50:00,75.37
1993-09-07 21:45:00,63.47
1993-09-07 21:45:00,63.04
1993-09-15 01:00:00,64.5
1993-09-15 01:00:00,64.93
1993-09-24 23:30:00,66.49
1993-09-24 23:30:00,65.73
1993-09-29 23:25:00,70.77
1993-09-29 23:25:00,70.97
1993-10-04 23:25:00,75.29
1993-10-04 23:25:00,74.86
1993-10-13 02:00:00,80.22
1993-10-13 02:00:00,79.85
1993-10-19 02:40:00,76.98
1993-10-19 02:40:00,76.61
1993-10-26 01:25:00,73.2
1993-10-26 01:25:00,73.79
1993-11-02 23:55:00,69.86
1993-11-02 23:55:00,69.4
1993-11-09 23:40:00,71.72
1993-11-09 23:40:00,71.08
1993-11-23 23:25:00,63.62
1993-11-23 23:25:00,65.52
1993-11-30 23:56:00,63.04
1993-11-30 23:56:00,62.91
1993-12-09 03:26:00,60.3
1993-12-09 03:26:00,59.45
1993-12-15 02:00:00,65.96
1993-12-15 02:00:00,65.61
1993-12-21 01:35:00,57.09
1993-12-21 01:35:00,56.47
1993-12-28 02:15:00,64.66
