SITE_GAW_ID,START_YEAR,START_MONTH,START_DAY,START_HOUR,START_MIN,START_SEC,END_YEAR,END_MONTH,END_DAY,END_HOUR,END_MIN,END_SEC,CO2_Value,CO2_VALUE_UNC,CO2_NVALUE,LAT,LONG,ALT,ELEVATION,INTAKE,QC_Flag
CVO,2018,01,19,07,0,0,-999,-9,-9,-9,-9,-9,409.96,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,08,0,0,-999,-9,-9,-9,-9,-9,409.91,0.014,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,09,0,0,-999,-9,-9,-9,-9,-9,409.87,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,10,0,0,-999,-9,-9,-9,-9,-9,409.82,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,11,0,0,-999,-9,-9,-9,-9,-9,409.85,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,12,0,0,-999,-9,-9,-9,-9,-9,409.79,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,13,0,0,-999,-9,-9,-9,-9,-9,409.71,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,14,0,0,-999,-9,-9,-9,-9,-9,409.63,0.081,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,15,0,0,-999,-9,-9,-9,-9,-9,409.39,0.074,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,16,0,0,-999,-9,-9,-9,-9,-9,409.24,0.040,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,17,0,0,-999,-9,-9,-9,-9,-9,409.17,0.040,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,18,0,0,-999,-9,-9,-9,-9,-9,409.16,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,19,0,0,-999,-9,-9,-9,-9,-9,409.16,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,20,0,0,-999,-9,-9,-9,-9,-9,409.19,0.028,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,21,0,0,-999,-9,-9,-9,-9,-9,409.12,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,22,0,0,-999,-9,-9,-9,-9,-9,409.10,0.037,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,19,23,0,0,-999,-9,-9,-9,-9,-9,409.08,0.053,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,00,0,0,-999,-9,-9,-9,-9,-9,408.90,0.055,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,01,0,0,-999,-9,-9,-9,-9,-9,408.84,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,02,0,0,-999,-9,-9,-9,-9,-9,408.77,0.030,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,03,0,0,-999,-9,-9,-9,-9,-9,408.78,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,04,0,0,-999,-9,-9,-9,-9,-9,408.81,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,05,0,0,-999,-9,-9,-9,-9,-9,408.95,0.059,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,06,0,0,-999,-9,-9,-9,-9,-9,408.97,0.048,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,07,0,0,-999,-9,-9,-9,-9,-9,409.12,0.081,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,08,0,0,-999,-9,-9,-9,-9,-9,409.36,0.075,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,09,0,0,-999,-9,-9,-9,-9,-9,409.51,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,10,0,0,-999,-9,-9,-9,-9,-9,409.57,0.046,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,11,0,0,-999,-9,-9,-9,-9,-9,409.51,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,12,0,0,-999,-9,-9,-9,-9,-9,409.59,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,13,0,0,-999,-9,-9,-9,-9,-9,409.54,0.072,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,14,0,0,-999,-9,-9,-9,-9,-9,409.50,0.033,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,15,0,0,-999,-9,-9,-9,-9,-9,409.51,0.047,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,16,0,0,-999,-9,-9,-9,-9,-9,409.50,0.045,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,17,0,0,-999,-9,-9,-9,-9,-9,409.47,0.048,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,18,0,0,-999,-9,-9,-9,-9,-9,409.56,0.044,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,19,0,0,-999,-9,-9,-9,-9,-9,409.67,0.052,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,20,0,0,-999,-9,-9,-9,-9,-9,409.80,0.029,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,21,0,0,-999,-9,-9,-9,-9,-9,409.81,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,22,0,0,-999,-9,-9,-9,-9,-9,409.81,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,20,23,0,0,-999,-9,-9,-9,-9,-9,409.80,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,00,0,0,-999,-9,-9,-9,-9,-9,409.83,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,01,0,0,-999,-9,-9,-9,-9,-9,409.88,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,02,0,0,-999,-9,-9,-9,-9,-9,409.84,0.027,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,03,0,0,-999,-9,-9,-9,-9,-9,409.85,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,04,0,0,-999,-9,-9,-9,-9,-9,409.89,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,05,0,0,-999,-9,-9,-9,-9,-9,409.88,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,06,0,0,-999,-9,-9,-9,-9,-9,409.93,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,07,0,0,-999,-9,-9,-9,-9,-9,409.90,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,08,0,0,-999,-9,-9,-9,-9,-9,410.02,0.038,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,09,0,0,-999,-9,-9,-9,-9,-9,409.97,0.040,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,10,0,0,-999,-9,-9,-9,-9,-9,409.82,0.053,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,11,0,0,-999,-9,-9,-9,-9,-9,409.76,0.043,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,12,0,0,-999,-9,-9,-9,-9,-9,409.80,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,13,0,0,-999,-9,-9,-9,-9,-9,409.81,0.045,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,14,0,0,-999,-9,-9,-9,-9,-9,409.78,0.065,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,15,0,0,-999,-9,-9,-9,-9,-9,409.68,0.093,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,16,0,0,-999,-9,-9,-9,-9,-9,409.63,0.083,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,17,0,0,-999,-9,-9,-9,-9,-9,409.57,0.087,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,18,0,0,-999,-9,-9,-9,-9,-9,409.65,0.064,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,19,0,0,-999,-9,-9,-9,-9,-9,409.67,0.060,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,20,0,0,-999,-9,-9,-9,-9,-9,409.66,0.047,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,21,0,0,-999,-9,-9,-9,-9,-9,409.67,0.044,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,22,0,0,-999,-9,-9,-9,-9,-9,409.58,0.064,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,21,23,0,0,-999,-9,-9,-9,-9,-9,409.51,0.047,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,00,0,0,-999,-9,-9,-9,-9,-9,409.49,0.066,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,01,0,0,-999,-9,-9,-9,-9,-9,409.44,0.066,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,02,0,0,-999,-9,-9,-9,-9,-9,409.34,0.046,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,03,0,0,-999,-9,-9,-9,-9,-9,409.26,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,04,0,0,-999,-9,-9,-9,-9,-9,409.18,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,05,0,0,-999,-9,-9,-9,-9,-9,409.17,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,06,0,0,-999,-9,-9,-9,-9,-9,409.20,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,07,0,0,-999,-9,-9,-9,-9,-9,409.20,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,08,0,0,-999,-9,-9,-9,-9,-9,409.23,0.012,18,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,09,0,0,-999,-9,-9,-9,-9,-9,409.27,0.078,32,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,10,0,0,-999,-9,-9,-9,-9,-9,409.30,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,11,0,0,-999,-9,-9,-9,-9,-9,409.39,0.104,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,12,0,0,-999,-9,-9,-9,-9,-9,409.60,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,13,0,0,-999,-9,-9,-9,-9,-9,409.61,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,14,0,0,-999,-9,-9,-9,-9,-9,409.58,0.047,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,15,0,0,-999,-9,-9,-9,-9,-9,409.60,0.070,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,16,0,0,-999,-9,-9,-9,-9,-9,409.63,0.074,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,17,0,0,-999,-9,-9,-9,-9,-9,409.70,0.062,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,18,0,0,-999,-9,-9,-9,-9,-9,409.75,0.070,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,19,0,0,-999,-9,-9,-9,-9,-9,409.75,0.045,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,20,0,0,-999,-9,-9,-9,-9,-9,409.74,0.045,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,21,0,0,-999,-9,-9,-9,-9,-9,409.69,0.030,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,22,0,0,-999,-9,-9,-9,-9,-9,409.69,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,22,23,0,0,-999,-9,-9,-9,-9,-9,409.62,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,00,0,0,-999,-9,-9,-9,-9,-9,409.53,0.054,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,01,0,0,-999,-9,-9,-9,-9,-9,409.40,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,02,0,0,-999,-9,-9,-9,-9,-9,409.32,0.023,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,03,0,0,-999,-9,-9,-9,-9,-9,409.34,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,04,0,0,-999,-9,-9,-9,-9,-9,409.37,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,05,0,0,-999,-9,-9,-9,-9,-9,409.38,0.013,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,06,0,0,-999,-9,-9,-9,-9,-9,409.38,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,07,0,0,-999,-9,-9,-9,-9,-9,409.44,0.031,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,08,0,0,-999,-9,-9,-9,-9,-9,409.49,0.019,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,09,0,0,-999,-9,-9,-9,-9,-9,409.43,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,10,0,0,-999,-9,-9,-9,-9,-9,409.42,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,11,0,0,-999,-9,-9,-9,-9,-9,409.43,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,12,0,0,-999,-9,-9,-9,-9,-9,409.57,0.072,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,13,0,0,-999,-9,-9,-9,-9,-9,409.66,0.055,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,14,0,0,-999,-9,-9,-9,-9,-9,409.63,0.041,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,15,0,0,-999,-9,-9,-9,-9,-9,409.62,0.079,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,16,0,0,-999,-9,-9,-9,-9,-9,409.68,0.080,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,17,0,0,-999,-9,-9,-9,-9,-9,409.75,0.077,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,18,0,0,-999,-9,-9,-9,-9,-9,409.74,0.081,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,19,0,0,-999,-9,-9,-9,-9,-9,409.81,0.058,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,20,0,0,-999,-9,-9,-9,-9,-9,409.84,0.028,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,21,0,0,-999,-9,-9,-9,-9,-9,409.90,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,22,0,0,-999,-9,-9,-9,-9,-9,409.95,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,23,23,0,0,-999,-9,-9,-9,-9,-9,409.96,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,00,0,0,-999,-9,-9,-9,-9,-9,409.92,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,01,0,0,-999,-9,-9,-9,-9,-9,409.91,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,02,0,0,-999,-9,-9,-9,-9,-9,409.82,0.042,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,03,0,0,-999,-9,-9,-9,-9,-9,409.75,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,04,0,0,-999,-9,-9,-9,-9,-9,409.75,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,05,0,0,-999,-9,-9,-9,-9,-9,409.75,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,06,0,0,-999,-9,-9,-9,-9,-9,409.77,0.015,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,07,0,0,-999,-9,-9,-9,-9,-9,409.78,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,08,0,0,-999,-9,-9,-9,-9,-9,409.74,0.017,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,09,0,0,-999,-9,-9,-9,-9,-9,409.68,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,10,0,0,-999,-9,-9,-9,-9,-9,409.66,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,11,0,0,-999,-9,-9,-9,-9,-9,409.65,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,12,0,0,-999,-9,-9,-9,-9,-9,409.65,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,13,0,0,-999,-9,-9,-9,-9,-9,409.68,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,14,0,0,-999,-9,-9,-9,-9,-9,409.69,0.032,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,15,0,0,-999,-9,-9,-9,-9,-9,409.78,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,16,0,0,-999,-9,-9,-9,-9,-9,409.74,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,17,0,0,-999,-9,-9,-9,-9,-9,409.78,0.042,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,18,0,0,-999,-9,-9,-9,-9,-9,409.78,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,19,0,0,-999,-9,-9,-9,-9,-9,409.72,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,20,0,0,-999,-9,-9,-9,-9,-9,409.72,0.022,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,21,0,0,-999,-9,-9,-9,-9,-9,409.72,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,22,0,0,-999,-9,-9,-9,-9,-9,409.68,0.021,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,24,23,0,0,-999,-9,-9,-9,-9,-9,409.65,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,00,0,0,-999,-9,-9,-9,-9,-9,409.59,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,01,0,0,-999,-9,-9,-9,-9,-9,409.50,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,02,0,0,-999,-9,-9,-9,-9,-9,409.39,0.035,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,03,0,0,-999,-9,-9,-9,-9,-9,409.34,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,04,0,0,-999,-9,-9,-9,-9,-9,409.27,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,05,0,0,-999,-9,-9,-9,-9,-9,409.15,0.030,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,06,0,0,-999,-9,-9,-9,-9,-9,409.09,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,07,0,0,-999,-9,-9,-9,-9,-9,409.04,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,08,0,0,-999,-9,-9,-9,-9,-9,409.00,0.023,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,09,0,0,-999,-9,-9,-9,-9,-9,408.92,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,10,0,0,-999,-9,-9,-9,-9,-9,408.89,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,11,0,0,-999,-9,-9,-9,-9,-9,408.92,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,12,0,0,-999,-9,-9,-9,-9,-9,408.94,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,13,0,0,-999,-9,-9,-9,-9,-9,409.05,0.060,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,14,0,0,-999,-9,-9,-9,-9,-9,409.25,0.067,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,15,0,0,-999,-9,-9,-9,-9,-9,409.40,0.041,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,16,0,0,-999,-9,-9,-9,-9,-9,409.42,0.035,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,17,0,0,-999,-9,-9,-9,-9,-9,409.48,0.039,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,18,0,0,-999,-9,-9,-9,-9,-9,409.54,0.033,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,19,0,0,-999,-9,-9,-9,-9,-9,409.57,0.019,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,20,0,0,-999,-9,-9,-9,-9,-9,409.53,0.037,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,21,0,0,-999,-9,-9,-9,-9,-9,409.44,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,22,0,0,-999,-9,-9,-9,-9,-9,409.38,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,25,23,0,0,-999,-9,-9,-9,-9,-9,409.35,0.026,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,00,0,0,-999,-9,-9,-9,-9,-9,409.39,0.020,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,01,0,0,-999,-9,-9,-9,-9,-9,409.30,0.034,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,02,0,0,-999,-9,-9,-9,-9,-9,409.25,0.018,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,03,0,0,-999,-9,-9,-9,-9,-9,409.25,0.023,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,04,0,0,-999,-9,-9,-9,-9,-9,409.21,0.017,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,05,0,0,-999,-9,-9,-9,-9,-9,409.20,0.016,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,06,0,0,-999,-9,-9,-9,-9,-9,409.15,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,07,0,0,-999,-9,-9,-9,-9,-9,409.12,0.014,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,08,0,0,-999,-9,-9,-9,-9,-9,409.22,0.055,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,09,0,0,-999,-9,-9,-9,-9,-9,409.43,0.044,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,10,0,0,-999,-9,-9,-9,-9,-9,409.59,0.057,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,11,0,0,-999,-9,-9,-9,-9,-9,409.68,0.029,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,12,0,0,-999,-9,-9,-9,-9,-9,409.63,0.032,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,13,0,0,-999,-9,-9,-9,-9,-9,409.55,0.039,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,14,0,0,-999,-9,-9,-9,-9,-9,409.54,0.075,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,15,0,0,-999,-9,-9,-9,-9,-9,409.50,0.058,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,16,0,0,-999,-9,-9,-9,-9,-9,409.32,0.068,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,17,0,0,-999,-9,-9,-9,-9,-9,409.20,0.059,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,18,0,0,-999,-9,-9,-9,-9,-9,409.21,0.058,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,19,0,0,-999,-9,-9,-9,-9,-9,409.27,0.043,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,20,0,0,-999,-9,-9,-9,-9,-9,409.23,0.034,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,21,0,0,-999,-9,-9,-9,-9,-9,409.26,0.038,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,22,0,0,-999,-9,-9,-9,-9,-9,409.27,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,26,23,0,0,-999,-9,-9,-9,-9,-9,409.31,0.027,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,00,0,0,-999,-9,-9,-9,-9,-9,409.35,0.012,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,01,0,0,-999,-9,-9,-9,-9,-9,409.34,0.025,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,02,0,0,-999,-9,-9,-9,-9,-9,409.28,0.022,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,03,0,0,-999,-9,-9,-9,-9,-9,409.25,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,04,0,0,-999,-9,-9,-9,-9,-9,409.18,0.036,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,05,0,0,-999,-9,-9,-9,-9,-9,409.11,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,06,0,0,-999,-9,-9,-9,-9,-9,409.12,0.018,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,07,0,0,-999,-9,-9,-9,-9,-9,409.09,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,08,0,0,-999,-9,-9,-9,-9,-9,409.05,0.025,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,09,0,0,-999,-9,-9,-9,-9,-9,409.00,0.022,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,10,0,0,-999,-9,-9,-9,-9,-9,408.96,0.024,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,11,0,0,-999,-9,-9,-9,-9,-9,408.97,0.028,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,12,0,0,-999,-9,-9,-9,-9,-9,408.97,0.046,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,13,0,0,-999,-9,-9,-9,-9,-9,409.00,0.049,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,14,0,0,-999,-9,-9,-9,-9,-9,409.11,0.051,61,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,15,0,0,-999,-9,-9,-9,-9,-9,409.28,0.084,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,16,0,0,-999,-9,-9,-9,-9,-9,409.54,0.103,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,17,0,0,-999,-9,-9,-9,-9,-9,409.79,0.073,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,18,0,0,-999,-9,-9,-9,-9,-9,409.93,0.051,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,19,0,0,-999,-9,-9,-9,-9,-9,410.06,0.047,60,16.864025,-24.867519,10,17,-999.999,0
CVO,2018,01,27,20,0,0,-999,-9,-9,-9,-9,-9,410.16,0.033,61,16.864025,-24.867519,10,17,-999.999,0
